,posted,neighborhood,post title,number bedrooms,sqft,URL,price
1022,2019-04-25 20:53, (lower nob hill),"$99 Deposit - Bright Studio,Walk to Trader Joe's, FiDi, BART, MUNI",,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-99-deposit-bright/6873003231.html,2198
1023,2019-04-25 20:53, (pacific heights),"$99 Deposit - 2BR/2.5BA,W/D in UNIT, FIREPLACE,VIEW",2br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-99-deposit-2br-25baw-in/6872965699.html,4860
1024,2019-04-25 20:53, (lower nob hill),"ONE MONTH FREE & $99 DEPOSIT SHARED BATHROOM, NO KITCHEN, WALK to BART",,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-one-month-free-99-deposit/6872961254.html,1523
1025,2019-04-25 20:48, (inner richmond),"Large, furnished 4-tenant max flat, $2500 per BR or $1250 per person",2br,1400ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-furnished-4-tenant/6874996087.html,5000
1026,2019-04-25 20:45, (Mission Bay),2bdr + 2ba - Radiance building in Mission Bay,2br,1026ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2bdr-2ba-radiance/6874995103.html,5300
1027,2019-04-25 20:44, (richmond / seacliff),FIRST FLOOR TWO ROOMS UNIT,1br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-first-floor-two-rooms-unit/6867899499.html,1575
1028,2019-04-25 20:36, (pacific heights),Live in your own private Furnished CASTLE,2br,2400ft2,https://sfbay.craigslist.org/sfc/apa/d/live-in-your-own-private-furnished/6874992241.html,6950
1029,2019-04-25 20:24, (sunset / parkside),"Sunset 2 stories single family house for rent, recently remodeled.",3br,1855ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-sunset-2-stories-single/6874987671.html,5800
1030,2019-04-25 20:22, (SOMA / south beach),"Town Home - 1 bed + loft, 1 bath, garage, fireplace",2br,1157ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-town-home-1-bed-loft-1/6874987333.html,4100
1031,2019-04-25 20:20, (Haight street),Haight Street Victorian Apartment,3br,1000ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-haight-street-victorian/6874986596.html,4850
1032,2019-04-25 20:19, (haight ashbury),4 Bed 2 Bath Penthouse,4br,3500ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-4-bed-2-bath-penthouse/6874986303.html,6217
1033,2019-04-25 20:14, (potrero hill),Newly Remodeled Single Family Home w/ Views & 2-Car Garage,4br,2400ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-newly-remodeled-single/6874984580.html,10500
1034,2019-04-25 20:11, (mission district),"Top Floor, Beautiful, Bright, Spacious in Great Location *OPEN HOUSES*",1br,700ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-beautiful/6872368498.html,3100
1035,2019-04-25 20:07, (ingleside / SFSU / CCSF),"Great spacious apartment, WALKING DISTANCE to CCSF & SFSU! Available N",1br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-great-spacious-apartment/6866205834.html,1000
1036,2019-04-25 20:06, (SOMA / south beach),Private Single Studio In Most Active Part Of San Francisco,,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-private-single-studio-in/6874982027.html,2780
1037,2019-04-25 20:06, (hayes valley),HOT! 4br Hayes Valley Flat,4br,1300ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-hot-4br-hayes-valley-flat/6858844388.html,5999
1038,2019-04-25 20:05, (russian hill),Instagram -worthy studio @ top of Lombard with Fireplace,,300ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-instagram-worthy-studio/6854806008.html,2250
1039,2019-04-25 20:04, (sunset / parkside),Beach House - 4br/2ba - 3 or 4 Room avail,3br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beach-house-4br-2ba-3-or/6867349720.html,1500
1040,2019-04-25 20:00, (marina / cow hollow),Studio Unit - Marina,,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-studio-unit-marina/6872523780.html,2575
1041,2019-04-25 20:00, (marina / cow hollow),Studio Unit - Marina,,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-studio-unit-marina/6872526303.html,2575
1042,2019-04-25 19:57, (marina / cow hollow),1bdr apt in the heart of Cow Hollow/Marina,1br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1bdr-apt-in-the-heart-of/6872599850.html,2995
1043,2019-04-25 19:56, (nob hill),Furnished 1BR Apartment | Nob Hill | 50 Joice Street,1br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-1br-apartment/6873154908.html,4200
1044,2019-04-25 19:56, (nob hill),LARGE STUDIO-GG Bridge Views-$3650-1 month Min Stay,1br,800ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-studio-gg-bridge/6864240621.html,3650
1045,2019-04-25 19:55, (nob hill),Bright Colorfully Decorated Furnished Full Floor FLAT with GGB VIEWS,1br,1200ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-colorfully/6864240286.html,4700
1046,2019-04-25 19:54, (nob hill),LARGE FURNISHED STUDIO-GG Bridge Views-$3650-1 month Min Stay,1br,700ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-furnished-studio-gg/6860712195.html,3650
1047,2019-04-25 19:52, (downtown / civic / van ness),3030 Chapman 2 Bed 2 Bath Beautiful with Patio Open House,2br,845ft2,https://sfbay.craigslist.org/sfc/apa/d/oakland-3030-chapman-2-bed-2-bath/6874976502.html,2730
1048,2019-04-25 19:39, (sunset / parkside),2 bedrooms/1 bath apartment with Good Views,,1500ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2-bedrooms-1-bath/6871424881.html,3500
1049,2019-04-25 19:39, (sunset / parkside),Large 4 bedrooms/2 full-baths FLAT with views,,1600ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-4-bedrooms-2-full/6861663235.html,4800
1050,2019-04-25 19:39, (sunset / parkside),3 bedrooms/1 bath Top Flat with Ocean views,,2500ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-3-bedrooms-1-bath-top/6871422030.html,3500
1051,2019-04-25 19:37, (castro / upper market),Luxury Dolores Heights Cottage with Sweeping Views,1br,865ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-luxury-dolores-heights/6874970627.html,4450
1052,2019-04-25 19:35, (bayview),Beautifully renovated 3BR/2Bath - section 8 welcome,3br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautifully-renovated-3br/6866953393.html,4470
1053,2019-04-25 19:32, (inner richmond),~*~Spacious and Bright Studio~*~,,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-and-bright-studio/6869832523.html,1950
1054,2019-04-25 19:17, (hayes valley),"Professionally landscaped courtyards, Fireplace lounge, WAG pet spa",1br,638ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-professionally-landscaped/6864894321.html,4070
1055,2019-04-25 19:08, (ingleside / SFSU / CCSF),"Great Amenities, Great Location, & Pet-Friendly! 2x1 Townhome",2br,920ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-great-amenities-great/6872524435.html,3240
1056,2019-04-25 19:05, (ingleside / SFSU / CCSF),"Looking For An Apt? Lease This Fantastic, Spacious 1x1 High-Rise Apt!",1br,776ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-looking-for-an-apt-lease/6872532553.html,3077
1057,2019-04-25 19:05, (inner richmond),**Update 2 (two) bedrooms 2 (two) baths unit w/some furnished,2br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-update-2-two-bedrooms-2/6869965198.html,3800
1058,2019-04-25 19:04, (noe valley),TOP FLOOR CORNER CITY VIEWS BONUS OFFICE,1br,925ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-corner-city/6874954539.html,4999
1059,2019-04-25 19:03, (ingleside / SFSU / CCSF),"Location, Community, Quality Living. It Starts Here!1x1 Townhome",1br,691ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-location-community/6872542874.html,2687
1060,2019-04-25 19:02, (inner richmond),"** Super Large 3 bedroom flat with green views, Modern Kitchen  **",3br,2200ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-super-large-3-bedroom/6874955182.html,5950
1061,2019-04-25 18:59, (SOMA / south beach),STUNNING 2 Bedroom 2 Bath Home with AMAZING Views!,2br,1181ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-stunning-2-bedroom-2-bath/6859124343.html,5495
1062,2019-04-25 18:58, (pacific heights),HUGE 2 Bedroom with walk-in Closet|2 Weeks Free|Pets OK,2br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-huge-2-bedroom-with-walk/6874952809.html,4395
1063,2019-04-25 18:57, (ingleside / SFSU / CCSF),Flexible 4 or 5 bedrooms/ 2 baths/ garage/ laundry,4br,,https://sfbay.craigslist.org/sfc/apa/d/daly-city-flexible-4-or-5-bedrooms-2/6874952629.html,4650
1064,2019-04-25 18:56, (ingleside / SFSU / CCSF),Rent this Spacious 3 Bed 2 Bath Townhome!,3br,1241ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-rent-this-spacious-3-bed/6873352729.html,4400
1065,2019-04-25 18:56, (ingleside / SFSU / CCSF),"Athletic Center, Onsite Storage, Pet-Friendly, 1x1 Townhome!",1br,792ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-athletic-center-onsite/6873353896.html,2792
1066,2019-04-25 18:55, (financial district),Walk to Work! Come Home to Bay Bridge Views! Only at 340 Fremont!,1br,652ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-walk-to-work-come-home-to/6874951855.html,5088
1067,2019-04-25 18:52, (SOMA / south beach),Lovely 1-Bedroom With Bay and City Views! Only at 340 Fremont!,1br,745ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lovely-1-bedroom-with-bay/6874950532.html,4943
1068,2019-04-25 18:50, (mission district),Room for rent in 2Bd/1Ba,1br,850ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-room-for-rent-in-2bd-1ba/6874949689.html,1800
1069,2019-04-25 18:47, (SOMA / south beach),Charming first floor 3b2b in SOMA - whole unit just renovated,,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-charming-first-floor-3b2b/6874948163.html,1700
1070,2019-04-25 18:46, (ingleside / SFSU / CCSF),New remodel 3 beds & 1&1/2 baths- Top Fl w Laundry,3br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-new-remodel-3-beds-baths/6862313045.html,3750
1071,2019-04-25 18:40, (ingleside / SFSU / CCSF),You're Sure to Love This Huge and Tranquil 3 Bed 2 Bath Townhome,3br,1241ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-youre-sure-to-love-this/6874944637.html,4532
1072,2019-04-25 18:38, (haight ashbury),Contemporary Condo in 24/7 Security-Guarded Building! 2 bedroom 1bath,2br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-contemporary-condo-in-24/6865137597.html,4100
1073,2019-04-25 18:37, (nob hill),Furnished One Bedroom Nob Hill Condo,1br,600ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-one-bedroom-nob/6864636865.html,3600
1074,2019-04-25 18:37, (castro / upper market),*Coming Soon (available mid May) 2/3 bedroom flat,2br,1200ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-coming-soon-available-mid/6860856910.html,4495
1075,2019-04-25 18:35, (inner richmond),2 bedroom upper flat Lake st.& California,2br,1300ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2-bedroom-upper-flat-lake/6874942400.html,3900
1076,2019-04-25 18:35, (sunset / parkside),Private 1bd/1Ba w/Kitchen Available Now,1br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-private-1bd-1ba-kitchen/6874942338.html,1695
1077,2019-04-25 18:32, (pacific heights),Huge 1 bedroom in prime Pacific Heights on Broadway Street (PHOTOS)!!,1br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-huge-1-bedroom-in-prime/6853742560.html,3750
1078,2019-04-25 18:32, (campbell),Starter 3bd home a in great location credit flexible,,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-starter-3bd-home-in-great/6874879924.html,750
1079,2019-04-25 18:32, (excelsior / outer mission),House w/ Dinning Room & Patio - 10 min walk to BART,2br,1155ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-house-dinning-room-patio/6874940778.html,4000
1080,2019-04-25 18:30, (tenderloin),2 WEEKS FREE RENT|PETS OK|INT'L STUDENTS OK!,,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2-weeks-free-rentpets/6874940092.html,2095
1081,2019-04-25 18:29, (tenderloin),2 WEEKS FREE|PETS OK|RENOVATED STUDIO|BRIGHT AND QUIET,,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2-weeks-freepets/6863691630.html,2095
1082,2019-04-25 18:29, (ingleside / SFSU / CCSF),"Don't Stress Over Trying to Find Housing, There's Plenty Here! 2x2 Apt",2br,1083ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-dont-stress-over-trying/6874935390.html,3752
1083,2019-04-25 18:28, (SOMA / south beach),Premium quality housing with great amenities,1br,854ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-premium-quality-housing/6874921998.html,4292
1084,2019-04-25 18:14, (SOMA / south beach),Amazing 2bed/1bath coming soon!,2br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-2bed-1bath-coming/6874865096.html,4100
1085,2019-04-25 18:10, (SOMA / south beach),"SOMA alt- Bright, Open Kit/LR, 2 Bath, HW floors, Renovated, 2 Prkg",3br,1200ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-soma-alt-bright-open-kit/6870119963.html,3500
1086,2019-04-25 18:10, (mission district),REMODELED 1500 sq/ft 4BR/2BA TOP FLOOR Apt Walking Dist to Everywhere,4br,1500ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-remodeled-1500-sq-ft-4br/6853216148.html,5695
1087,2019-04-25 18:10, (bernal heights),UPDATED BRIGHT & SUNNY 3BR/1BA 1000 Sq/Ft Bernal Heights Apt AVAIL NOW,3br,1000ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-updated-bright-sunny-3br/6853673240.html,3695
1088,2019-04-25 18:10, (mission district),TOTAL REMODEL GORGEOUS BRIGHT 1BR/1BA Heart of Mission Top Flr Apt,1br,650ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-total-remodel-gorgeous/6862461038.html,4195
1089,2019-04-25 18:03, (richmond / seacliff),"OPEN SUN 12-12:30PM 4BR/4BA w/ Shared Laundry, Parking Availa",4br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-sun-pm-4br-4ba/6874926037.html,5495
1090,2019-04-25 18:00, (ingleside / SFSU / CCSF),Come & Lease This Spacious 2x1 Townhome!,2br,973ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-come-lease-this-spacious/6874924631.html,3340
1091,2019-04-25 17:56, (USF / panhandle),SCENIC UPPER FLAT near USF & GG Park,2br,1000ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-scenic-upper-flat-near/6874922204.html,3695
1092,2019-04-25 17:54, (Rosamond),Farm Land,,100000ft2,https://sfbay.craigslist.org/sfc/apa/d/edwards-farm-land/6851400858.html,700
1093,2019-04-25 17:53, (ingleside / SFSU / CCSF),"Bring Your Pet With You to This Fantastic, 1x1 High-Rise Apt!",1br,779ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bring-your-pet-with-you/6874920835.html,3085
1094,2019-04-25 17:51, (SOMA / south beach),The home you deserve,1br,645ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-the-home-you-deserve/6874919836.html,3694
1095,2019-04-25 17:48, (bernal heights),"Renovated House w/ Loft, Cottage & Deck near Cortland Shops",2br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-renovated-house-loft/6874918091.html,4400
1096,2019-04-25 17:47, (north beach / telegraph hill),"Upscale Telegraph Hill, Bay View, Parking, Gym, Elevators, Dog OK",1br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-upscale-telegraph-hill/6869689861.html,5995
1097,2019-04-25 17:47, (ingleside / SFSU / CCSF),"This Home Has It All! Wonderful, Classic, 1x1 Townhome!",1br,697ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-this-home-has-it-all/6874917321.html,2660
1098,2019-04-25 17:47, (mission district),Beautiful Large Studio with Hardwood Floors,1br,,https://sfbay.craigslist.org/sfc/apa/d/beautiful-large-studio-with-hardwood/6862922322.html,2795
1099,2019-04-25 17:45, (downtown / civic / van ness),"Electric Vehicle Charging Stations, Resident lounge with coffee bar",2br,872ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-electric-vehicle-charging/6874916226.html,4388
1100,2019-04-25 17:45, (SOMA / south beach),Charming South Beach Studio! Lowest Prices!!!,,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-charming-south-beach/6874916138.html,2795
1101,2019-04-25 17:45, (SOMA / south beach),Charming South Beach Studio! Lowest Prices!!!,,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-charming-south-beach/6874915960.html,2795
1102,2019-04-25 17:44, (SOMA / south beach),Luxurious 3x2 with heated floors! Lowest Prices!!!,3br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-luxurious-3x2-with-heated/6874915693.html,4995
1103,2019-04-25 17:44, (SOMA / south beach),Luxury live/work Loft with City Views,1br,1600ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-luxury-live-work-loft/6869401204.html,4900
1104,2019-04-25 17:44, (potrero hill),"Luxury Townhouse 2 bedroom, 2.5 Bath, Includes Parking, Washer/ Dryer",2br,1420ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-luxury-townhouse-2/6869555322.html,5000
1105,2019-04-25 17:44, (SOMA / south beach),Gorgeous 3x2 in Soma! ready for immediate move in!,3br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-3x2-in-soma/6874915451.html,4995
1106,2019-04-25 17:42, (potrero hill),Amazing Dogpatch Loft,1br,1000ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-dogpatch-loft/6874914746.html,3995
1107,2019-04-25 17:41, (pacific heights),Bright Huge Sunny Studio with City Views!,,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-huge-sunny-studio/6868789283.html,2795
1108,2019-04-25 17:41, (nob hill),SPACIOUS 3 BEDROOM in NOB HILL! 2 WEEKS FREE RENT! TXT MELODY!,3br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-3-bedroom-in-nob/6864504952.html,4850
1109,2019-04-25 17:41, (castro / upper market),COMING SOON! URBAN PARADISE - STEPS TO WHOLE FOODS - GREAT VIBE,2br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-coming-soon-urban/6872406042.html,5575
1110,2019-04-25 17:41, (hayes valley),"$4500 / 2br - Quiet 2b/1b, 2 pkg, avail 5/1 for 6 months (castro / up",2br,940ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-br-quiet-2b-1b-2-pkg/6874913830.html,4500
1111,2019-04-25 17:40, (nob hill),FREE PARKING~PENTHOUSE~24 HR ATTENDANT~ICONIC BUILDING!,2br,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-free-parkingpenthouse24/6863675113.html,6695
1112,2019-04-25 17:37, (SOMA / south beach),"Proper Design, Smartly Priced, Ready for Move In",2br,1113ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-proper-design-smartly/6874911900.html,5632
1113,2019-04-25 17:36, (Rosamond),Farm Land,,100000ft2,https://sfbay.craigslist.org/sfc/apa/d/edwards-farm-land/6852910249.html,700
1114,2019-04-25 17:36, (25583 Spring Dr.),Beautiful 2 Bedroom 1 Bathroom on a Tri-plex,,,https://sfbay.craigslist.org/sfc/apa/d/hayward-beautiful-2-bedroom-1-bathroom/6869425593.html,2095
1115,2019-04-25 17:34, (San Francisco),Lovely Brand New Hardwood Floor Apartment,1br,700ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lovely-brand-new-hardwood/6874894106.html,2350
1116,2019-04-25 17:33, (financial district),Studio With Bay Bridge Views in New High Rise!,,518ft2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-studio-with-bay-bridge/6874909379.html,3989
1117,2019-04-25 17:33, (Rosamond),Farm Land,,100000ft2,https://sfbay.craigslist.org/sfc/apa/d/mojave-farm-land/6851400950.html,700
1118,2019-04-25 17:32, (Rosamond),Farm Land,,100000ft2,https://sfbay.craigslist.org/sfc/apa/d/edwards-farm-land/6851347296.html,700
